procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 22015552 361268 836260    0    0    34    43    1    2  0  0 100  0  0	2014-05-10 09:59:03 CEST
 0  0      0 22015792 361288 836280    0    0     1    10  330  592  0  0 100  0  0	2014-05-10 09:59:13 CEST
 0  0      0 22016368 361288 836280    0    0     0    11  392  602  0  0 100  0  0	2014-05-10 09:59:23 CEST
 0  0      0 22016384 361288 836280    0    0     0     2  314  587  0  0 100  0  0	2014-05-10 09:59:33 CEST
 0  0      0 22016508 361288 836280    0    0     0     4  378  591  0  0 100  0  0	2014-05-10 09:59:43 CEST
 0  0      0 22013968 361288 836284    0    0     0    10 4659 8410  1  1 98  0  0	2014-05-10 09:59:53 CEST
12  0      0 22008084 361296 836292    0    0     0    10 18837 36283 18  3 79  0  0	2014-05-10 10:00:03 CEST
 2  0      0 22007324 361304 836296    0    0     0     8 26259 73304 11  7 82  0  0	2014-05-10 10:00:13 CEST
 2  0      0 22007604 361320 836296    0    0     0    16 25989 72799 11  7 82  0  0	2014-05-10 10:00:23 CEST
 3  0      0 22007240 361320 836300    0    0     0     3 26362 73709 11  7 82  0  0	2014-05-10 10:00:33 CEST
 7  0      0 22007224 361328 836300    0    0     0    12 26449 74377 11  7 82  0  0	2014-05-10 10:00:43 CEST
 6  0      0 22006976 361336 836300    0    0     0    13 26125 73115 11  7 82  0  0	2014-05-10 10:00:53 CEST
 3  0      0 22007768 361336 836300    0    0     0     3 26523 73905 11  7 82  0  0	2014-05-10 10:01:03 CEST
 3  0      0 22008012 361336 836304    0    0     0     9 26397 73494 11  7 82  0  0	2014-05-10 10:01:13 CEST
 4  0      0 22007524 361336 836304    0    0     0    12 25690 71377 10  7 83  0  0	2014-05-10 10:01:23 CEST
 4  0      0 22008020 361336 836304    0    0     0     3 25998 72569 11  7 83  0  0	2014-05-10 10:01:33 CEST
 3  0      0 22008020 361340 836304    0    0     0     5 25584 70705 10  7 83  0  0	2014-05-10 10:01:43 CEST
 1  0      0 22008260 361344 836304    0    0     0    13 26148 72759 10  7 83  0  0	2014-05-10 10:01:53 CEST
 1  0      0 22007144 361344 836308    0    0     0     3 26136 72258 10  7 83  0  0	2014-05-10 10:02:03 CEST
 2  0      0 22008004 361344 836308    0    0     0     4 25965 72653 10  7 83  0  0	2014-05-10 10:02:13 CEST
 3  0      0 22007516 361344 836312    0    0     0    12 26023 72284 10  7 83  0  0	2014-05-10 10:02:23 CEST
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22007640 361344 836312    0    0     0     3 26038 72636 11  7 83  0  0	2014-05-10 10:02:33 CEST
 0  0      0 22007904 361344 836316    0    0     0     5 25611 70840 10  7 83  0  0	2014-05-10 10:02:43 CEST
 2  0      0 22007740 361344 836316    0    0     0    12 25748 71594 10  7 83  0  0	2014-05-10 10:02:53 CEST
 2  0      0 22007988 361344 836316    0    0     0     3 26237 72937 11  7 82  0  0	2014-05-10 10:03:03 CEST
 0  0      0 22007740 361344 836316    0    0     0     5 26178 72898 10  7 83  0  0	2014-05-10 10:03:13 CEST
 5  0      0 22007864 361344 836320    0    0     0    12 25976 72608 10  7 83  0  0	2014-05-10 10:03:23 CEST
 2  0      0 22007864 361344 836320    0    0     0     4 26162 72849 11  7 83  0  0	2014-05-10 10:03:33 CEST
 2  0      0 22008228 361344 836320    0    0     0     5 26004 72565 10  7 83  0  0	2014-05-10 10:03:43 CEST
 1  0      0 22007856 361344 836320    0    0     0    11 25607 71131 10  7 83  0  0	2014-05-10 10:03:53 CEST
 3  0      0 22007980 361344 836320    0    0     0     3 26223 72589 11  7 82  0  0	2014-05-10 10:04:03 CEST
 3  0      0 22007484 361348 836324    0    0     0     6 26051 72739 11  7 83  0  0	2014-05-10 10:04:13 CEST
 3  0      0 22007856 361352 836324    0    0     0    10 26104 72694 10  7 83  0  0	2014-05-10 10:04:23 CEST
 2  0      0 22007608 361356 836324    0    0     0     4 26184 73152 11  7 83  0  0	2014-05-10 10:04:33 CEST
 2  0      0 22007740 361360 836324    0    0     0     5 26206 73243 11  7 82  0  0	2014-05-10 10:04:43 CEST
 1  0      0 22007500 361364 836332    0    0     0    12 24611 67451 10  6 84  0  0	2014-05-10 10:04:53 CEST
 1  0      0 22007756 361364 836336    0    0     0     4 24266 64895 10  6 84  0  0	2014-05-10 10:05:03 CEST
 3  0      0 22007500 361372 836336    0    0     0     7 24855 67797 10  6 84  0  0	2014-05-10 10:05:13 CEST
 1  0      0 22007260 361376 836336    0    0     0    11 26117 73081 11  7 83  0  0	2014-05-10 10:05:23 CEST
 0  0      0 22007392 361376 836340    0    0     0     4 26227 72890 11  7 83  0  0	2014-05-10 10:05:33 CEST
 3  0      0 22007192 361380 836340    0    0     0     6 26301 73685 11  7 82  0  0	2014-05-10 10:05:43 CEST
 1  0      0 22007368 361384 836336    0    0     0    12 26158 72682 11  7 82  0  0	2014-05-10 10:05:53 CEST
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 22007376 361384 836340    0    0     0     3 25564 70521 10  7 83  0  0	2014-05-10 10:06:03 CEST
 2  0      0 22007500 361388 836340    0    0     0     5 25985 72308 10  7 83  0  0	2014-05-10 10:06:13 CEST
 4  0      0 22007616 361392 836340    0    0     0    10 25827 71884 10  7 83  0  0	2014-05-10 10:06:23 CEST
 0  0      0 22007740 361392 836344    0    0     0     3 25992 72437 11  7 83  0  0	2014-05-10 10:06:33 CEST
 3  0      0 22007616 361396 836344    0    0     0     6 26165 72770 10  7 83  0  0	2014-05-10 10:06:43 CEST
 3  0      0 22007864 361396 836344    0    0     0     9 25817 71943 10  7 83  0  0	2014-05-10 10:06:53 CEST
 2  0      0 22007484 361396 836348    0    0     0     6 26121 72417 10  7 83  0  0	2014-05-10 10:07:03 CEST
 4  0      0 22007368 361396 836348    0    0     0     6 25259 69723 10  7 83  0  0	2014-05-10 10:07:13 CEST
