procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21981228 373532 846020    0    0    28    35    5    5  1  0 99  0  0	2014-05-11 22:03:47 CEST
 0  0      0 21982416 373548 846028    0    0     0    10  384  617  0  0 100  0  0	2014-05-11 22:03:57 CEST
 0  0      0 21982548 373548 846028    0    0     0     3  404  608  0  0 100  0  0	2014-05-11 22:04:07 CEST
 1  0      0 21982548 373548 846028    0    0     0     3  450  631  0  0 100  0  0	2014-05-11 22:04:17 CEST
 1  0      0 21982672 373548 846028    0    0     0     6  337  609  0  0 100  0  0	2014-05-11 22:04:27 CEST
 5  0      0 21981784 373556 846032    0    0     0     8 11490 20139  8  2 90  0  0	2014-05-11 22:04:37 CEST
 0  0      0 21980856 373560 846036    0    0     0     6 26130 55771 31  6 63  0  0	2014-05-11 22:04:47 CEST
 5  0      0 21981096 373568 846040    0    0     0     7 26840 58230 32  7 61  0  0	2014-05-11 22:04:57 CEST
 5  0      0 21980872 373576 846040    0    0     0     8 26295 57020 31  6 62  0  0	2014-05-11 22:05:07 CEST
 3  0      0 21980576 373576 846052    0    0     0    11 28591 62493 35  7 58  0  0	2014-05-11 22:05:17 CEST
11  0      0 21980724 373576 846056    0    0     0     6 28932 64091 36  7 56  0  0	2014-05-11 22:05:27 CEST
 7  0      0 21980956 373576 846064    0    0     0     8 28454 62462 35  7 58  0  0	2014-05-11 22:05:37 CEST
 6  0      0 21981336 373576 846068    0    0     0    11 28559 62638 35  7 58  0  0	2014-05-11 22:05:47 CEST
10  0      0 21980220 373584 846076    0    0     0     8 28332 62026 35  7 57  0  0	2014-05-11 22:05:57 CEST
 4  0      0 21980344 373588 846080    0    0     0     7 28446 61866 35  7 58  0  0	2014-05-11 22:06:07 CEST
 5  0      0 21980188 373596 846084    0    0     0    10 28506 62591 35  7 58  0  0	2014-05-11 22:06:17 CEST
