procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22003852 364396 837396    0    0    34    43    2    3  0  0 99  0  0	2014-05-10 12:41:48 CEST
 0  0      0 22004200 364396 837404    0    0     0     5  335  601  0  0 100  0  0	2014-05-10 12:41:58 CEST
 0  0      0 22004200 364396 837404    0    0     0     6  400  616  0  0 100  0  0	2014-05-10 12:42:08 CEST
 5  0      0 21991144 364400 837404    0    0     0     5 12438 28976 11  2 86  0  0	2014-05-10 12:42:18 CEST
 3  0      0 21991460 364408 837408    0    0     0     8 24050 66100 36  7 57  0  0	2014-05-10 12:42:28 CEST
13  0      0 21990792 364412 837416    0    0     0     5 26072 73285 41  8 51  0  0	2014-05-10 12:42:38 CEST
 5  0      0 21991008 364424 837424    0    0     0    10 25567 71187 40  7 52  0  0	2014-05-10 12:42:48 CEST
 5  0      0 21991388 364432 837428    0    0     0     9 26172 73069 42  8 51  0  0	2014-05-10 12:42:58 CEST
 7  0      0 21991488 364444 837432    0    0     0     5 26218 73568 42  8 51  0  0	2014-05-10 12:43:08 CEST
 9  0      0 21991124 364452 837440    0    0     0    12 25965 72741 40  8 52  0  0	2014-05-10 12:43:18 CEST
 4  0      0 21990868 364452 837448    0    0     0     7 25706 71241 41  7 52  0  0	2014-05-10 12:43:28 CEST
 4  0      0 21991108 364452 837452    0    0     0     5 25892 72122 40  7 52  0  0	2014-05-10 12:43:38 CEST
13  0      0 21990968 364452 837456    0    0     0    12 25518 70774 40  7 53  0  0	2014-05-10 12:43:48 CEST
 0  0      0 21991200 364460 837468    0    0     0     8 25569 71376 40  7 53  0  0	2014-05-10 12:43:58 CEST
 7  0      0 21990464 364468 837472    0    0     0     6 25930 71558 40  8 52  0  0	2014-05-10 12:44:08 CEST
 9  0      0 21989356 364480 837476    0    0     0    14 25977 72192 40  8 52  0  0	2014-05-10 12:44:18 CEST
16  0      0 21989852 364488 837476    0    0     0     8 26204 73216 41  8 51  0  0	2014-05-10 12:44:28 CEST
11  0      0 21991076 364496 837484    0    0     0     4 25722 71866 40  8 52  0  0	2014-05-10 12:44:38 CEST
11  0      0 21989960 364500 837496    0    0     0    10 26222 73163 41  8 51  0  0	2014-05-10 12:44:48 CEST
 1  0      0 21989944 364500 837500    0    0     0    10 25968 72839 40  8 52  0  0	2014-05-10 12:44:58 CEST
 6  0      0 21988968 364500 837504    0    0     0     6 25675 71318 40  8 53  0  0	2014-05-10 12:45:08 CEST
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  0      0 21990324 364500 837512    0    0     0     7 25947 71836 41  7 52  0  0	2014-05-10 12:45:18 CEST
 4  0      0 21989736 364500 837520    0    0     0    10 25904 72611 40  8 52  0  0	2014-05-10 12:45:28 CEST
 5  0      0 21989752 364504 837524    0    0     0     8 25936 72128 41  8 52  0  0	2014-05-10 12:45:38 CEST
 6  0      0 21989520 364512 837532    0    0     0     8 25869 72152 41  7 52  0  0	2014-05-10 12:45:48 CEST
 7  0      0 21988876 364512 837536    0    0     0    14 26143 72954 41  8 52  0  0	2014-05-10 12:45:58 CEST
 6  0      0 21989992 364524 837544    0    0     0     7 25911 72764 40  8 52  0  0	2014-05-10 12:46:08 CEST
 8  0      0 21989612 364532 837548    0    0     0     7 25589 70740 40  7 53  0  0	2014-05-10 12:46:18 CEST
13  0      0 21989324 364540 837552    0    0     0     8 25788 71661 40  8 53  0  0	2014-05-10 12:46:28 CEST
 4  0      0 21989416 364548 837560    0    0     0     8 26024 72985 41  8 51  0  0	2014-05-10 12:46:38 CEST
11  0      0 21989680 364556 837564    0    0     0     7 25753 71933 40  8 52  0  0	2014-05-10 12:46:48 CEST
37  0      0 21989928 364568 837572    0    0     0    10 25966 72685 40  8 52  0  0	2014-05-10 12:46:58 CEST
11  0      0 21989648 364572 837576    0    0     0     6 25809 71873 40  8 53  0  0	2014-05-10 12:47:08 CEST
 5  0      0 21989772 364572 837584    0    0     0     8 25751 71333 40  7 52  0  0	2014-05-10 12:47:18 CEST
 1  0      0 21989680 364572 837588    0    0     0    10 25960 72583 40  8 52  0  0	2014-05-10 12:47:28 CEST
 5  0      0 21989796 364576 837600    0    0     0     6 25409 70701 40  7 53  0  0	2014-05-10 12:47:38 CEST
 9  0      0 21989936 364588 837608    0    0     0    13 25883 71935 41  8 52  0  0	2014-05-10 12:47:48 CEST
 5  0      0 21989796 364596 837612    0    0     0     9 26012 72881 41  8 52  0  0	2014-05-10 12:47:58 CEST
12  0      0 21990432 364608 837608    0    0     0     5 25637 71638 40  8 52  0  0	2014-05-10 12:48:08 CEST
 6  0      0 21990416 364616 837628    0    0     0    10 25897 72199 40  8 52  0  0	2014-05-10 12:48:18 CEST
 1  0      0 21990184 364624 837632    0    0     0     9 25812 72146 40  7 52  0  0	2014-05-10 12:48:28 CEST
 5  0      0 21990680 364632 837636    0    0     0     7 25920 72229 41  8 52  0  0	2014-05-10 12:48:38 CEST
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 21990704 364644 837640    0    0     0     8 25413 70397 39  7 53  0  0	2014-05-10 12:48:48 CEST
12  0      0 21990556 364652 837640    0    0     0     8 25881 72587 40  8 52  0  0	2014-05-10 12:48:58 CEST
 6  0      0 21990572 364668 837648    0    0     0    10 25958 72044 41  8 52  0  0	2014-05-10 12:49:08 CEST
 2  0      0 21990200 364672 837660    0    0     0     8 25618 71750 40  7 53  0  0	2014-05-10 12:49:18 CEST
 9  0      0 21990200 364680 837664    0    0     0     9 26181 72707 40  8 52  0  0	2014-05-10 12:49:28 CEST
 6  0      0 21990432 364692 837672    0    0     0     8 25519 70987 40  7 53  0  0	2014-05-10 12:49:38 CEST
 8  0      0 21990680 364700 837680    0    0     0    10 25788 72045 40  8 52  0  0	2014-05-10 12:49:48 CEST
 3  0      0 21989820 364708 837684    0    0     0     6 25413 70640 39  7 53  0  0	2014-05-10 12:49:58 CEST
11  0      0 21988968 364720 837696    0    0     0    10 25850 71836 41  8 52  0  0	2014-05-10 12:50:08 CEST
 9  0      0 21989588 364724 837700    0    0     0    16 25698 71121 40  7 53  0  0	2014-05-10 12:50:18 CEST
 7  0      0 21989564 364736 837708    0    0     0     8 26091 72583 41  8 52  0  0	2014-05-10 12:50:28 CEST
 7  0      0 21989588 364740 837712    0    0     0     4 25862 71830 40  8 52  0  0	2014-05-10 12:50:38 CEST
 9  0      0 21990184 364752 837720    0    0     0    11 25677 71382 40  8 52  0  0	2014-05-10 12:50:48 CEST
13  0      0 21989952 364764 837724    0    0     0     8 26019 72668 40  8 52  0  0	2014-05-10 12:50:58 CEST
 9  0      0 21989696 364772 837728    0    0     0     5 25562 71975 39  7 53  0  0	2014-05-10 12:51:08 CEST
 3  0      0 21989572 364784 837732    0    0     0    10 25628 71364 40  8 53  0  0	2014-05-10 12:51:18 CEST
 5  0      0 21990388 364788 837740    0    0     0     6 26174 72884 40  8 52  0  0	2014-05-10 12:51:28 CEST
16  0      0 21989512 364800 837744    0    0     0     6 25853 72365 40  8 52  0  0	2014-05-10 12:51:38 CEST
 9  0      0 21990108 364808 837752    0    0     0    10 25871 72403 40  8 52  0  0	2014-05-10 12:51:48 CEST
 0  0      0 21990356 364812 837760    0    0     0     8 25866 71955 41  8 52  0  0	2014-05-10 12:51:58 CEST
 6  0      0 21989240 364824 837764    0    0     0     8 26056 72792 40  8 52  0  0	2014-05-10 12:52:08 CEST
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 21990340 364832 837772    0    0     0     8 25159 70011 39  7 54  0  0	2014-05-10 12:52:18 CEST
 8  0      0 21989984 364836 837776    0    0     0    10 25951 72328 40  8 52  0  0	2014-05-10 12:52:28 CEST
 8  0      0 21990224 364840 837784    0    0     0     6 25722 71840 40  8 53  0  0	2014-05-10 12:52:38 CEST
 7  0      0 21989976 364852 837788    0    0     0    12 25657 71654 40  8 52  0  0	2014-05-10 12:52:48 CEST
 7  0      0 21990092 364864 837792    0    0     0     7 25864 72039 40  7 53  0  0	2014-05-10 12:52:58 CEST
 3  0      0 21989976 364868 837804    0    0     0     5 25870 72322 40  8 52  0  0	2014-05-10 12:53:08 CEST
 8  0      0 21989232 364880 837808    0    0     0    10 25923 72125 40  8 52  0  0	2014-05-10 12:53:18 CEST
 4  0      0 21989976 364888 837816    0    0     0    10 25340 70625 39  7 54  0  0	2014-05-10 12:53:28 CEST
 5  0      0 21989828 364900 837820    0    0     0     6 25883 72277 40  8 52  0  0	2014-05-10 12:53:38 CEST
 8  0      0 21989364 364908 837828    0    0     0     9 25981 71975 41  8 52  0  0	2014-05-10 12:53:48 CEST
17  0      0 21989836 364920 837828    0    0     0     8 25955 72034 41  8 52  0  0	2014-05-10 12:53:58 CEST
 6  0      0 21989844 364928 837844    0    0     0    10 25957 71876 41  8 52  0  0	2014-05-10 12:54:08 CEST
 1  0      0 21990356 364932 837848    0    0     0    10 25866 71888 41  8 52  0  0	2014-05-10 12:54:18 CEST
11  0      0 21989984 364936 837852    0    0     0     6 26138 72604 40  8 52  0  0	2014-05-10 12:54:28 CEST
 5  0      0 21989976 364944 837856    0    0     0     7 25349 70729 39  8 54  0  0	2014-05-10 12:54:38 CEST
11  0      0 21990224 364956 837864    0    0     0    12 25906 71757 40  7 52  0  0	2014-05-10 12:54:48 CEST
 7  0      0 21990068 364960 837872    0    0     0     4 25701 71512 40  7 53  0  0	2014-05-10 12:54:58 CEST
14  0      0 21989712 364972 837880    0    0     0     8 25067 70196 38  7 55  0  0	2014-05-10 12:55:08 CEST
 9  0      0 21989356 364980 837884    0    0     0    10 25354 70559 38  7 54  0  0	2014-05-10 12:55:18 CEST
 8  0      0 21989356 364988 837884    0    0     0     8 25176 69513 38  7 55  0  0	2014-05-10 12:55:28 CEST
 7  0      0 21989480 364996 837896    0    0     0     5 25281 70066 39  7 54  0  0	2014-05-10 12:55:38 CEST
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 21989472 365012 837904    0    0     0    10 25161 69930 38  7 54  0  0	2014-05-10 12:55:48 CEST
 8  0      0 21989992 365020 837908    0    0     0     9 24706 68243 37  7 56  0  0	2014-05-10 12:55:58 CEST
 4  0      0 21990076 365036 837908    0    0     0     9 25146 69904 38  7 54  0  0	2014-05-10 12:56:08 CEST
 5  0      0 21989472 365044 837924    0    0     0     9 25438 70833 39  7 54  0  0	2014-05-10 12:56:18 CEST
 8  0      0 21989712 365052 837928    0    0     0     8 25256 70020 38  7 55  0  0	2014-05-10 12:56:28 CEST
 7  0      0 21989216 365064 837932    0    0     0     6 25124 69165 38  7 55  0  0	2014-05-10 12:56:38 CEST
17  0      0 21989464 365072 837936    0    0     0    11 25149 70106 38  7 55  0  0	2014-05-10 12:56:48 CEST
 8  0      0 21989076 365076 837940    0    0     0     6 24979 69199 38  7 55  0  0	2014-05-10 12:56:58 CEST
 9  0      0 21989712 365084 837948    0    0     0     6 24582 68185 37  7 56  0  0	2014-05-10 12:57:08 CEST
 8  0      0 21988844 365100 837956    0    0     0     8 25245 70326 38  7 55  0  0	2014-05-10 12:57:18 CEST
 8  0      0 21989472 365104 837960    0    0     0     6 25310 70047 39  7 54  0  0	2014-05-10 12:57:28 CEST
 7  0      0 21989240 365112 837964    0    0     0     7 25465 70710 38  7 54  0  0	2014-05-10 12:57:38 CEST
 9  0      0 21989852 365124 837972    0    0     0     9 25178 69937 38  7 55  0  0	2014-05-10 12:57:48 CEST
 6  0      0 21989604 365136 837980    0    0     0     8 25090 69556 38  7 55  0  0	2014-05-10 12:57:58 CEST
 7  0      0 21989108 365140 837984    0    0     0     8 25058 69908 38  7 55  0  0	2014-05-10 12:58:08 CEST
 5  0      0 21989480 365148 837988    0    0     0    11 25215 70356 38  7 55  0  0	2014-05-10 12:58:18 CEST
11  0      0 21989728 365160 837996    0    0     0     7 24871 68951 37  7 56  0  0	2014-05-10 12:58:28 CEST
 9  0      0 21989976 365164 838000    0    0     0     8 25639 70673 38  7 55  0  0	2014-05-10 12:58:38 CEST
 7  0      0 21989340 365176 838000    0    0     0    12 25271 70849 38  7 55  0  0	2014-05-10 12:58:48 CEST
 7  0      0 21988844 365180 838008    0    0     0     7 25213 70206 38  7 55  0  0	2014-05-10 12:58:58 CEST
 6  0      0 21988720 365184 838020    0    0     0     6 25617 70902 39  7 54  0  0	2014-05-10 12:59:08 CEST
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 21989216 365196 838028    0    0     0    10 25260 70389 38  7 55  0  0	2014-05-10 12:59:18 CEST
 5  0      0 21990192 365200 838032    0    0     0     6 25458 70953 39  7 54  0  0	2014-05-10 12:59:28 CEST
 9  0      0 21988952 365212 838036    0    0     0     8 25028 69559 38  7 55  0  0	2014-05-10 12:59:38 CEST
11  0      0 21989100 365220 838040    0    0     0    10 25266 69909 38  7 54  0  0	2014-05-10 12:59:48 CEST
 6  0      0 21989828 365236 838048    0    0     0    11 25282 70619 38  7 55  0  0	2014-05-10 12:59:58 CEST
 9  0      0 21989348 365244 838060    0    0     0     9 25244 70114 39  7 54  0  0	2014-05-10 13:00:08 CEST
 7  0      0 21989100 365252 838060    0    0     0    14 25395 71020 38  7 55  0  0	2014-05-10 13:00:18 CEST
 6  0      0 21988852 365256 838068    0    0     0    11 25065 69852 38  7 55  0  0	2014-05-10 13:00:28 CEST
 6  0      0 21988960 365260 838076    0    0     0     8 25233 69766 38  7 55  0  0	2014-05-10 13:00:38 CEST
 6  0      0 21989084 365264 838080    0    0     0    11 25080 69969 38  7 55  0  0	2014-05-10 13:00:48 CEST
 5  0      0 21989432 365276 838080    0    0     0     6 25099 69505 38  7 55  0  0	2014-05-10 13:00:58 CEST
 4  0      0 21988068 365276 838092    0    0     0    11 25100 69932 38  7 55  0  0	2014-05-10 13:01:08 CEST
 5  0      0 21989324 365288 838092    0    0     0     8 25108 70097 38  7 55  0  0	2014-05-10 13:01:18 CEST
 0  0      0 21989440 365296 838104    0    0     0     6 24977 68595 38  7 55  0  0	2014-05-10 13:01:29 CEST
 5  0      0 21989324 365300 838108    0    0     0     9 25160 69389 38  7 55  0  0	2014-05-10 13:01:39 CEST
14  0      0 21988332 365308 838112    0    0     0     7 25161 70100 38  7 55  0  0	2014-05-10 13:01:49 CEST
