procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 22054144 347832 811484    0    0     0     4    0    3  1  0 99  0  0	2014-05-11 23:18:49 CEST
 0  0      0 22052500 347832 811336    0    0     0   376  542 1194  0  0 99  0  0	2014-05-11 23:18:59 CEST
 0  0      0 22055732 347832 811512    0    0     0    12  462 1381  0  0 100  0  0	2014-05-11 23:19:09 CEST
 1  0      0 22051760 347832 811660    0    0     0     7 6535 12603  2  1 97  0  0	2014-05-11 23:19:19 CEST
 3  0      0 22051620 347832 811840    0    0     0    64 20786 48453  6  4 89  0  0	2014-05-11 23:19:29 CEST
 2  0      0 22051736 347836 811988    0    0     0    16 25926 66155  9  6 85  0  0	2014-05-11 23:19:39 CEST
 3  0      0 22051472 347836 812160    0    0     0     7 25907 66216  9  6 85  0  0	2014-05-11 23:19:49 CEST
 2  0      0 22052456 347844 812336    0    0     0    57 25829 65947  9  6 86  0  0	2014-05-11 23:19:59 CEST
 3  0      0 22052068 347848 812484    0    0     0    19 25736 65566  9  6 85  0  0	2014-05-11 23:20:09 CEST
 2  0      0 22050704 347852 812664    0    0     0    11 25517 64969  9  6 86  0  0	2014-05-11 23:20:19 CEST
 2  0      0 22050612 347860 812808    0    0     0    60 24983 63286  9  6 86  0  0	2014-05-11 23:20:29 CEST
 3  0      0 22051552 347860 812980    0    0     0    10 25709 65097  9  6 86  0  0	2014-05-11 23:20:39 CEST
 0  0      0 22050156 347868 813144    0    0     0    17 25434 64513  8  6 86  0  0	2014-05-11 23:20:49 CEST
 4  0      0 22050396 347868 813288    0    0     0    57 25764 65188  8  6 86  0  0	2014-05-11 23:20:59 CEST
 3  0      0 22049776 347872 813468    0    0     0    11 25455 63968  8  6 86  0  0	2014-05-11 23:21:09 CEST
 6  0      0 22050000 347872 813616    0    0     0     8 25746 65720  9  6 85  0  0	2014-05-11 23:21:19 CEST
 2  0      0 22048388 347876 813788    0    0     0    60 25458 64127  8  6 86  0  0	2014-05-11 23:21:29 CEST
 2  0      0 22049752 347876 813956    0    0     0     9 25645 65091  8  6 86  0  0	2014-05-11 23:21:39 CEST
 1  0      0 22049876 347880 814108    0    0     0    10 25765 65323  9  6 86  0  0	2014-05-11 23:21:49 CEST
 2  0      0 22055892 347880 807572    0    0     0   858 25852 66183  9  6 85  0  0	2014-05-11 23:21:59 CEST
 1  0      0 22057816 347888 807736    0    0     0    23 25079 62744  8  6 86  0  0	2014-05-11 23:22:09 CEST
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 22056568 347888 807912    0    0     0     9 25644 65247  9  6 86  0  0	2014-05-11 23:22:19 CEST
 6  0      0 22056428 347896 808056    0    0     0    65 25921 66378  9  6 86  0  0	2014-05-11 23:22:29 CEST
 1  0      0 22056544 347900 808220    0    0     0    14 25844 65484  9  6 85  0  0	2014-05-11 23:22:39 CEST
 3  0      0 22054932 347900 808396    0    0     0     9 25489 64859  8  6 86  0  0	2014-05-11 23:22:49 CEST
 3  0      0 22055668 347904 808536    0    0     0    59 25672 65362  9  6 85  0  0	2014-05-11 23:22:59 CEST
 5  0      0 22055916 347904 808712    0    0     0     8 25397 63910  9  6 86  0  0	2014-05-11 23:23:09 CEST
 2  0      0 22057404 347912 808864    0    0     0    16 25962 65952  9  6 86  0  0	2014-05-11 23:23:19 CEST
 4  0      0 22056032 347912 809044    0    0     0    57 25678 64984  9  6 86  0  0	2014-05-11 23:23:29 CEST
15  0      0 22056460 347920 809188    0    0     0    10 25221 64132  8  6 86  0  0	2014-05-11 23:23:39 CEST
 7  0      0 22055204 347928 809360    0    0     0    14 25674 64799  9  6 86  0  0	2014-05-11 23:23:49 CEST
 8  0      0 22053940 347932 809540    0    0     0    61 25723 65135  9  6 86  0  0	2014-05-11 23:23:59 CEST
 4  0      0 22054544 347932 809680    0    0     0    12 25890 65899  9  6 85  0  0	2014-05-11 23:24:09 CEST
 9  0      0 22054908 347936 809856    0    0     0    10 25530 65076  8  6 86  0  0	2014-05-11 23:24:19 CEST
 8  0      0 22055032 347944 810016    0    0     0    66 26261 66963  9  6 85  0  0	2014-05-11 23:24:29 CEST
 1  0      0 22052420 347944 810176    0    0     0     9 26182 67440  9  6 85  0  0	2014-05-11 23:24:39 CEST
 1  0      0 22052916 347952 810340    0    0     0    12 25949 66028  9  6 85  0  0	2014-05-11 23:24:49 CEST
 3  0      0 22054040 347952 810188    0    0     0   365 26039 66688  9  6 85  0  0	2014-05-11 23:24:59 CEST
 3  0      0 22054412 347956 810368    0    0     0    20 26110 66857  9  6 85  0  0	2014-05-11 23:25:09 CEST
 0  0      0 22055576 347956 810520    0    0     0    11 25607 65177  9  6 85  0  0	2014-05-11 23:25:19 CEST
 2  0      0 22053492 347960 810692    0    0     0    65 26151 67342  9  6 85  0  0	2014-05-11 23:25:29 CEST
