procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 22114836 325420 779920    0    0     0     4    3    0  1  0 99  0  0	2014-05-10 12:41:52 CEST
 0  0      0 22113492 325420 780088    0    0     0    14  492  988  0  0 100  0  0	2014-05-10 12:42:02 CEST
 1  0      0 22102872 325420 780264    0    0     0    11 3499 8326  3  1 97  0  0	2014-05-10 12:42:12 CEST
 5  0      0 22102996 325432 780408    0    0     0    14 15670 42904 16  4 81  0  0	2014-05-10 12:42:22 CEST
 2  0      0 22103244 325440 780576    0    0     0    64 22945 69864 32  7 61  0  0	2014-05-10 12:42:32 CEST
 5  0      0 22101988 325452 780760    0    0     0     9 23125 70618 32  7 61  0  0	2014-05-10 12:42:42 CEST
 8  0      0 22103372 325460 775612    0    0     0   864 22775 68838 32  7 61  0  0	2014-05-10 12:42:52 CEST
 8  0      0 22104884 325468 775784    0    0     0    22 23267 70961 32  7 61  0  0	2014-05-10 12:43:02 CEST
 3  0      0 22105992 325480 775940    0    0     0    12 23041 70335 32  7 61  0  0	2014-05-10 12:43:12 CEST
 6  0      0 22107032 325488 776100    0    0     0    61 22887 69581 32  7 62  0  0	2014-05-10 12:43:22 CEST
 3  0      0 22106024 325496 776276    0    0     0    16 22972 70103 31  7 62  0  0	2014-05-10 12:43:32 CEST
 5  0      0 22108008 325496 776420    0    0     0    15 22667 68907 31  7 62  0  0	2014-05-10 12:43:42 CEST
11  0      0 22107512 325496 776600    0    0     0    64 22954 70165 31  7 62  0  0	2014-05-10 12:43:52 CEST
 2  0      0 22105644 325496 776776    0    0     0    10 22534 68622 31  6 63  0  0	2014-05-10 12:44:02 CEST
 4  0      0 22106512 325504 776940    0    0     0    11 22927 69776 31  7 62  0  0	2014-05-10 12:44:12 CEST
 1  0      0 22105140 325512 777100    0    0     0    62 23024 70045 32  7 62  0  0	2014-05-10 12:44:22 CEST
 3  0      0 22102536 325520 777248    0    0     0     8 23023 70025 31  7 62  0  0	2014-05-10 12:44:32 CEST
 7  0      0 22104336 325524 777428    0    0     0    15 22928 69654 32  6 62  0  0	2014-05-10 12:44:42 CEST
 2  0      0 22102724 325532 777596    0    0     0    62 23151 70540 32  7 61  0  0	2014-05-10 12:44:52 CEST
 7  0      0 22104924 325544 777768    0    0     0    15 23013 69837 32  7 62  0  0	2014-05-10 12:45:02 CEST
 5  0      0 22103660 325548 777932    0    0     0    13 22517 68529 31  6 63  0  0	2014-05-10 12:45:12 CEST
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
