procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 22126700 323268 774352    0    0     0     4    3    1  1  0 99  0  0	2014-05-10 11:22:37 CEST
 0  0      0 22125824 323268 774496    0    0     0    10  496 1797  0  0 100  0  0	2014-05-10 11:22:47 CEST
 0  0      0 22109676 323268 774668    0    0     0    54 6262 16438  2  1 97  0  0	2014-05-10 11:22:57 CEST
 2  0      0 22111512 323268 774856    0    0     0    10 19979 63712  9  5 86  0  0	2014-05-10 11:23:07 CEST
 1  0      0 22111868 323272 775000    0    0     0    14 24603 85967 12  7 81  0  0	2014-05-10 11:23:17 CEST
 0  0      0 22111728 323276 775168    0    0     0    58 24507 86131 12  7 81  0  0	2014-05-10 11:23:27 CEST
 3  0      0 22111976 323280 775332    0    0     0    12 24725 86315 12  7 81  0  0	2014-05-10 11:23:37 CEST
 0  0      0 22110736 323284 775480    0    0     0    13 24771 86988 12  7 81  0  0	2014-05-10 11:23:47 CEST
 5  0      0 22109108 323288 775652    0    0     0    56 23980 83826 12  6 82  0  0	2014-05-10 11:23:57 CEST
 0  0      0 22110612 323296 775812    0    0     0     7 24560 85618 12  7 82  0  0	2014-05-10 11:24:07 CEST
 4  0      0 22108868 323300 775992    0    0     0    16 24406 85017 12  7 82  0  0	2014-05-10 11:24:17 CEST
 0  0      0 22109968 323304 776136    0    0     0    60 24209 84175 12  6 82  0  0	2014-05-10 11:24:27 CEST
 2  0      0 22109696 323308 776312    0    0     0    10 24166 84041 12  6 82  0  0	2014-05-10 11:24:37 CEST
 4  0      0 22109572 323308 776464    0    0     0    14 23916 82480 11  6 82  0  0	2014-05-10 11:24:47 CEST
 4  0      0 22109224 323312 776328    0    0     0   364 24465 84575 12  7 82  0  0	2014-05-10 11:24:57 CEST
 7  0      0 22110200 323320 776484    0    0     0    10 24419 84458 12  7 82  0  0	2014-05-10 11:25:07 CEST
 4  0      0 22109464 323324 776664    0    0     0    11 24425 84185 12  7 82  0  0	2014-05-10 11:25:17 CEST
 8  0      0 22109232 323328 776804    0    0     0    65 24567 84760 12  7 82  0  0	2014-05-10 11:25:27 CEST
 7  0      0 22109728 323336 776976    0    0     0    11 24291 84261 12  7 82  0  0	2014-05-10 11:25:37 CEST
 2  0      0 22108736 323344 777132    0    0     0    13 23899 82824 11  6 82  0  0	2014-05-10 11:25:47 CEST
 9  0      0 22107744 323348 777296    0    0     0    62 24453 84683 12  7 82  0  0	2014-05-10 11:25:57 CEST
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 22108860 323352 777480    0    0     0    13 24106 83887 11  7 82  0  0	2014-05-10 11:26:07 CEST
 4  0      0 22109108 323360 777632    0    0     0    13 24645 85514 12  7 81  0  0	2014-05-10 11:26:17 CEST
 3  0      0 22107868 323368 777804    0    0     0    60 24296 84067 12  7 82  0  0	2014-05-10 11:26:27 CEST
 0  0      0 22108240 323376 777960    0    0     0    11 24404 84330 12  7 82  0  0	2014-05-10 11:26:37 CEST
 1  0      0 22107800 323376 778128    0    0     0    10 23903 83035 12  7 82  0  0	2014-05-10 11:26:47 CEST
 1  0      0 22107304 323384 778264    0    0     0    56 23736 81749 11  6 82  0  0	2014-05-10 11:26:57 CEST
 4  0      0 22106784 323392 778440    0    0     0    12 24154 84002 12  6 82  0  0	2014-05-10 11:27:07 CEST
 0  0      0 22105676 323400 778608    0    0     0    12 24132 84021 12  7 82  0  0	2014-05-10 11:27:17 CEST
 2  0      0 22105536 323404 778764    0    0     0    59 24169 84252 12  6 82  0  0	2014-05-10 11:27:27 CEST
 5  0      0 22107212 323408 778936    0    0     0    10 24282 84398 12  7 82  0  0	2014-05-10 11:27:37 CEST
 1  0      0 22105576 323416 779076    0    0     0    12 24316 84522 12  7 82  0  0	2014-05-10 11:27:47 CEST
 0  0      0 22106552 323424 777168    0    0     0   263 23700 82079 11  6 82  0  0	2014-05-10 11:27:57 CEST
 4  0      0 22108644 323428 777360    0    0     0    13 24049 83952 11  7 82  0  0	2014-05-10 11:28:07 CEST
 3  0      0 22108396 323432 777540    0    0     0    10 24126 84147 12  7 82  0  0	2014-05-10 11:28:17 CEST
 0  0      0 22109644 323436 777684    0    0     0    71 24311 85002 12  7 82  0  0	2014-05-10 11:28:27 CEST
 4  0      0 22110016 323440 777856    0    0     0    10 24212 84409 12  6 82  0  0	2014-05-10 11:28:37 CEST
 3  0      0 22109264 323444 778028    0    0     0    10 24461 85281 12  7 81  0  0	2014-05-10 11:28:47 CEST
 1  0      0 22107404 323448 778168    0    0     0    60 24258 84278 12  7 82  0  0	2014-05-10 11:28:57 CEST
 3  0      0 22109148 323452 778352    0    0     0     8 23721 81439 11  6 82  0  0	2014-05-10 11:29:07 CEST
 4  0      0 22109620 323460 778500    0    0     0    11 24325 84383 12  7 82  0  0	2014-05-10 11:29:17 CEST
 5  0      0 22107612 323464 778664    0    0     0    61 23911 83288 11  6 82  0  0	2014-05-10 11:29:27 CEST
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 22108604 323468 778836    0    0     0    16 24381 85261 12  7 82  0  0	2014-05-10 11:29:37 CEST
 4  0      0 22109712 323476 778984    0    0     0    11 24335 84852 12  7 82  0  0	2014-05-10 11:29:47 CEST
 1  0      0 22108472 323480 779156    0    0     0    58 24054 83842 11  6 82  0  0	2014-05-10 11:29:57 CEST
 1  0      0 22106984 323496 779320    0    0     0    20 23923 83114 11  6 82  0  0	2014-05-10 11:30:07 CEST
 3  0      0 22105620 323500 779492    0    0     0    16 24356 84695 12  7 82  0  0	2014-05-10 11:30:17 CEST
 1  0      0 22105248 323508 779664    0    0     0    59 23635 81872 11  6 82  0  0	2014-05-10 11:30:27 CEST
 3  0      0 22105248 323512 779816    0    0     0     7 24222 84244 12  7 82  0  0	2014-05-10 11:30:37 CEST
 2  0      0 22106240 323520 779972    0    0     0    11 23867 83246 12  6 82  0  0	2014-05-10 11:30:47 CEST
 1  0      0 22109244 323524 774808    0    0     0   914 24013 83330 12  6 82  0  0	2014-05-10 11:30:57 CEST
 2  0      0 22109996 323532 774996    0    0     0     9 24149 84295 12  6 82  0  0	2014-05-10 11:31:07 CEST
 4  0      0 22110756 323540 775148    0    0     0    15 23747 81944 11  6 82  0  0	2014-05-10 11:31:17 CEST
 4  0      0 22110508 323544 775320    0    0     0    62 23973 83213 11  6 82  0  0	2014-05-10 11:31:27 CEST
